customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ChurnProbability,Customer_Status
CUST00752,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,41.75,352.9,0.06053511,Not At Risk
CUST00753,Female,0,Yes,No,57,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,112.88,6459.86,0.17309226,Not At Risk
CUST00754,Female,0,No,No,56,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,50.7,2877.28,0.06351846,Not At Risk
CUST00757,Male,0,No,No,60,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),49.34,2937.5,0.05368652,Not At Risk
CUST00758,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,101.91,5358.57,0.32142705,Not At Risk
CUST00759,Male,0,Yes,No,67,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,27.0,1819.72,0.13442193,Not At Risk
CUST00760,Female,0,Yes,Yes,0,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),99.12,0.0,0.3525929,Not At Risk
CUST00761,Female,0,No,Yes,54,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),80.19,4424.95,0.018096803,Not At Risk
CUST00762,Male,0,Yes,No,2,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),77.3,82.72,0.0204993,Not At Risk
CUST00763,Female,0,No,No,37,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Electronic check,65.84,2450.27,0.09169673,Not At Risk
CUST00764,Male,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),47.7,7.51,0.06830538,Not At Risk
CUST00765,Male,0,Yes,Yes,37,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),66.41,2460.24,0.09858128,Not At Risk
CUST00766,Male,0,No,Yes,28,No,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,65.0,1894.17,0.010615762,Not At Risk
CUST00768,Female,0,Yes,No,20,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),48.16,983.79,0.07577712,Not At Risk
CUST00769,Male,0,No,Yes,70,No,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),27.76,1929.53,0.07200874,Not At Risk
CUST00770,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),34.51,2306.86,0.013303285,Not At Risk
CUST00771,Male,1,No,No,46,No,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,89.92,4139.05,0.092676125,Not At Risk
CUST00772,Male,0,No,No,34,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,22.25,752.75,0.16202147,Not At Risk
CUST00773,Female,0,No,Yes,67,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,105.64,7017.51,0.196784,Not At Risk
CUST00774,Female,0,Yes,Yes,68,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),89.44,6048.26,0.082531214,Not At Risk
CUST00777,Female,1,Yes,No,11,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),32.27,407.6,0.36308172,Not At Risk
CUST00778,Female,0,Yes,Yes,59,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,102.25,6015.16,0.045440115,Not At Risk
CUST00779,Male,0,No,No,26,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,70.46,1789.18,0.12280984,Not At Risk
CUST00780,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),108.55,6009.07,0.048834886,Not At Risk
CUST00781,Male,0,Yes,No,22,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,108.66,2295.33,0.14243521,Not At Risk
CUST00782,Female,0,No,No,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),22.42,505.54,0.1395534,Not At Risk
CUST00783,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,58.29,1148.07,0.3859044,Not At Risk
CUST00784,Female,0,No,Yes,60,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,72.64,4405.65,0.14269067,Not At Risk
CUST00785,Male,0,No,Yes,62,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No,One year,No,Mailed check,87.84,5466.77,0.012186657,Not At Risk
CUST00786,Male,0,Yes,No,51,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,48.62,2455.98,0.092152044,Not At Risk
CUST00787,Female,0,Yes,Yes,24,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,45.21,1103.49,0.18394658,Not At Risk
CUST00788,Female,0,No,No,54,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,58.13,3123.86,0.083389476,Not At Risk
CUST00789,Male,0,Yes,Yes,45,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,70.09,3207.55,0.229586,Not At Risk
CUST00790,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.11,3580.22,0.12443833,Not At Risk
CUST00792,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,62.93,237.83,0.1441616,Not At Risk
CUST00793,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,25.44,951.67,0.021163015,Not At Risk
CUST00794,Male,1,Yes,Yes,48,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.85,1773.32,0.3844985,Not At Risk
CUST00795,Male,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),65.59,3703.77,0.015370896,Not At Risk
CUST00796,Male,0,Yes,No,38,No,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,101.38,3982.52,0.15456775,Not At Risk
CUST00797,Male,0,No,No,60,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,58.07,3549.69,0.39837888,Not At Risk
CUST00799,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),109.18,584.2,0.14640194,Not At Risk
CUST00800,Male,0,No,Yes,34,No,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),111.38,3732.82,0.02924602,Not At Risk
CUST00801,Female,1,No,Yes,38,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,41.58,1527.7,0.084645085,Not At Risk
CUST00802,Male,0,No,Yes,21,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,24.36,567.26,0.18545386,Not At Risk
CUST00803,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),50.54,2021.84,0.27012417,Not At Risk
CUST00806,Female,0,No,Yes,66,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,27.7,1835.8,0.06518692,Not At Risk
CUST00807,Male,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,22.85,649.94,0.15879326,Not At Risk
CUST00808,Female,0,Yes,No,56,No,No,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,108.41,5969.35,0.15679325,Not At Risk
CUST00809,Male,1,No,No,28,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,Yes,Electronic check,94.81,2725.47,0.04104006,Not At Risk
CUST00810,Male,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Mailed check,119.22,4286.39,0.04054228,Not At Risk
CUST00811,Male,1,Yes,No,12,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,One year,No,Mailed check,59.68,807.74,0.067744575,Not At Risk
CUST00812,Male,0,No,No,31,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,No,Mailed check,61.61,1821.8,0.08407887,Not At Risk
CUST00813,Female,1,Yes,No,45,No,Yes,No,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),37.23,1587.04,0.044731192,Not At Risk
CUST00814,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.58,680.99,0.05661415,Not At Risk
CUST00815,Male,0,No,No,44,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,77.87,3475.16,0.05710303,Not At Risk
CUST00816,Male,0,Yes,No,16,No,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.43,841.9,0.04737588,Not At Risk
CUST00817,Male,0,No,No,65,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,28.03,1759.03,0.009103171,Not At Risk
CUST00819,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,39.84,661.64,0.37585905,Not At Risk
CUST00820,Male,0,Yes,No,21,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.86,2019.26,0.04088531,Not At Risk
CUST00821,Female,0,No,Yes,32,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.22,1528.29,0.026179817,Not At Risk
CUST00822,Female,1,No,Yes,29,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),101.29,2956.67,0.08770523,Not At Risk
CUST00823,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,31.84,1055.35,0.024707703,Not At Risk
CUST00824,Female,1,Yes,Yes,41,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),95.61,3859.13,0.074391395,Not At Risk
CUST00825,Female,0,No,No,9,No,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,29.81,327.53,0.020883963,Not At Risk
CUST00826,Male,0,No,No,35,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.69,2178.94,0.094297916,Not At Risk
CUST00828,Male,0,Yes,Yes,27,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,37.32,1078.6,0.022152562,Not At Risk
CUST00829,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),48.57,459.5,0.14323817,Not At Risk
CUST00830,Male,0,No,Yes,38,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),106.48,4078.47,0.04982773,Not At Risk
CUST00831,Male,0,No,Yes,46,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,108.51,4967.11,0.10996039,Not At Risk
CUST00832,Male,0,No,No,18,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),24.49,470.09,0.016375728,Not At Risk
CUST00833,Female,1,No,No,14,No,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,36.81,402.42,0.048048463,Not At Risk
CUST00834,Male,1,Yes,Yes,27,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,31.75,865.36,0.12059834,Not At Risk
CUST00835,Female,0,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.97,893.08,0.117957145,Not At Risk
CUST00836,Male,0,Yes,No,71,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,117.02,8375.65,0.01606748,Not At Risk
CUST00838,Female,0,Yes,No,46,No,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,66.81,3065.2,0.05449314,Not At Risk
CUST00839,Male,0,No,Yes,32,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.45,3803.8,0.023489527,Not At Risk
CUST00840,Male,0,No,No,61,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,75.7,4545.39,0.027552634,Not At Risk
CUST00841,Female,0,Yes,Yes,18,No,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),86.11,1632.18,0.14471738,Not At Risk
CUST00842,Male,1,Yes,No,66,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.28,3551.04,0.019138407,Not At Risk
CUST00843,Male,0,No,No,39,No,Yes,No,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,58.21,2177.14,0.109104574,Not At Risk
CUST00844,Male,0,No,Yes,46,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,79.44,3666.54,0.020139292,Not At Risk
CUST00845,Male,0,No,Yes,64,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,26.98,1742.84,0.0152857,Not At Risk
CUST00846,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Mailed check,45.59,1237.82,0.08958923,Not At Risk
CUST00847,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,39.68,1949.16,0.17879665,Not At Risk
CUST00848,Male,1,Yes,No,12,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,21.59,215.36,0.5201275,At Risk
CUST00850,Male,1,No,Yes,33,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),76.11,2480.96,0.26022434,Not At Risk
CUST00851,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,58.39,2752.91,0.25570837,Not At Risk
CUST00852,Male,0,Yes,Yes,47,No,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,46.87,2249.31,0.21522342,Not At Risk
CUST00853,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,85.21,4093.57,0.016831739,Not At Risk
CUST00854,Male,0,No,No,63,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,33.47,2155.51,0.046775386,Not At Risk
CUST00855,Male,1,Yes,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.86,4344.04,0.061289053,Not At Risk
CUST00856,Male,1,No,Yes,28,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,96.81,2658.91,0.022605194,Not At Risk
CUST00857,Male,0,Yes,Yes,38,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,36.43,1416.4,0.34400243,Not At Risk
CUST00858,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),95.33,2416.69,0.108026035,Not At Risk
CUST00859,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,96.08,1624.37,0.4601129,Not At Risk
CUST00860,Female,1,No,No,70,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),25.99,1839.83,0.027187077,Not At Risk
CUST00861,Male,0,No,No,12,No,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),21.88,200.83,0.015640514,Not At Risk
CUST00862,Female,0,Yes,No,68,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,117.39,7954.82,0.03454995,Not At Risk
CUST00863,Female,0,No,Yes,25,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,39.34,890.87,0.069862366,Not At Risk
CUST00865,Male,0,No,Yes,66,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,76.19,5111.24,0.047508374,Not At Risk
CUST00866,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,46.45,159.14,0.025757825,Not At Risk
CUST00867,Female,1,No,Yes,57,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,33.0,1965.81,0.08997212,Not At Risk
CUST00868,Male,0,No,Yes,48,No,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.67,3369.02,0.17840736,Not At Risk
CUST00869,Female,0,No,No,52,No,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),60.74,3104.65,0.018456675,Not At Risk
CUST00870,Male,1,No,No,64,No,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card (automatic),89.89,5765.79,0.029215908,Not At Risk
CUST00873,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,47.45,1996.07,0.052271128,Not At Risk
CUST00874,Female,0,No,No,24,No,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,107.89,2605.83,0.086801685,Not At Risk
CUST00875,Male,1,Yes,No,2,No,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,103.34,160.73,0.116816595,Not At Risk
CUST00876,Female,0,Yes,No,28,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,112.91,3122.81,0.05606622,Not At Risk
CUST00877,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,65.87,2067.06,0.03750937,Not At Risk
CUST00878,Male,0,No,Yes,25,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),96.86,2396.36,0.11148083,Not At Risk
CUST00879,Male,0,Yes,Yes,15,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),79.17,1195.0,0.021911532,Not At Risk
CUST00880,Male,0,No,Yes,24,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),51.05,1247.85,0.12045718,Not At Risk
CUST00881,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,119.44,6319.2,0.1756896,Not At Risk
CUST00882,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.83,701.17,0.58747816,At Risk
CUST00883,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.23,1983.37,0.16126731,Not At Risk
CUST00885,Male,0,No,Yes,40,No,No phone service,No,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,26.06,1010.81,0.19402935,Not At Risk
CUST00888,Female,1,Yes,Yes,28,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),23.67,725.48,0.054977175,Not At Risk
CUST00889,Male,0,No,Yes,18,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),62.93,1140.9,0.074384496,Not At Risk
CUST00891,Male,0,Yes,No,40,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,78.31,3099.38,0.026792374,Not At Risk
CUST00897,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,71.73,3211.25,0.031135019,Not At Risk
CUST00898,Male,0,Yes,No,29,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.44,817.17,0.5104656,At Risk
CUST00900,Male,0,No,No,17,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),106.85,1842.02,0.04273782,Not At Risk
CUST00901,Female,0,Yes,Yes,50,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,83.94,4176.04,0.124479204,Not At Risk
CUST00902,Female,0,No,No,47,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.75,3019.47,0.102987625,Not At Risk
CUST00905,Female,0,No,No,21,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),109.3,2257.61,0.0715394,Not At Risk
CUST00906,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.59,597.56,0.08277292,Not At Risk
CUST00907,Male,1,Yes,Yes,56,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),71.43,3921.96,0.07147087,Not At Risk
CUST00908,Male,0,Yes,No,35,No,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Bank transfer (automatic),99.85,3524.48,0.023664081,Not At Risk
CUST00910,Male,0,No,No,48,No,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,35.12,1787.14,0.10896924,Not At Risk
CUST00911,Male,0,No,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),21.83,1006.78,0.03334274,Not At Risk
CUST00912,Male,0,Yes,Yes,65,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),106.9,6928.44,0.03654868,Not At Risk
CUST00913,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),39.53,1662.59,0.1927333,Not At Risk
CUST00914,Female,0,Yes,Yes,19,No,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.25,486.46,0.23893183,Not At Risk
CUST00915,Female,1,No,No,63,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,36.01,2252.27,0.046582777,Not At Risk
CUST00916,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.41,3871.77,0.010531078,Not At Risk
CUST00917,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,41.93,47.85,0.09479863,Not At Risk
CUST00918,Female,0,No,Yes,53,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.53,2669.43,0.038858663,Not At Risk
CUST00919,Female,1,Yes,Yes,63,No,Yes,No,Yes,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),117.53,7319.39,0.018817773,Not At Risk
CUST00921,Male,0,Yes,Yes,58,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,91.22,5231.4,0.0199991,Not At Risk
CUST00922,Male,0,No,No,54,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,29.47,1635.02,0.10593705,Not At Risk
CUST00925,Male,1,No,No,59,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,85.97,5031.36,0.041332234,Not At Risk
CUST00926,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,42.84,1347.16,0.0183789,Not At Risk
CUST00927,Female,1,Yes,No,1,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),62.3,0.0,0.6071163,At Risk
CUST00929,Male,1,No,Yes,48,No,Yes,No,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),87.02,4178.89,0.031809043,Not At Risk
CUST00930,Male,0,No,Yes,8,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,93.28,685.67,0.110844456,Not At Risk
CUST00931,Female,0,Yes,Yes,30,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,78.74,2334.65,0.2123401,Not At Risk
CUST00932,Male,0,Yes,Yes,60,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,64.96,3884.54,0.0038785106,Not At Risk
CUST00933,Male,0,No,No,47,No,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,95.91,4520.26,0.12037924,Not At Risk
CUST00934,Female,0,Yes,No,24,No,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.79,596.14,0.095393956,Not At Risk
CUST00935,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Mailed check,87.32,3077.47,0.0100021325,Not At Risk
CUST00937,Male,0,Yes,Yes,57,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,One year,No,Electronic check,98.02,5626.1,0.09149758,Not At Risk
CUST00938,Female,0,Yes,No,44,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.06,2115.52,0.2549106,Not At Risk
CUST00939,Female,0,Yes,No,61,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),47.78,2894.11,0.01961327,Not At Risk
CUST00940,Female,1,Yes,Yes,38,Yes,No,No,No,Yes,No,Yes,No internet service,No,One year,No,Electronic check,86.72,3367.47,0.117072135,Not At Risk
